,pid,firstName,lastName,season,hgt,stre,spd,jmp,endu,ins,dnk,ft,fg,tp,diq,oiq,drb,pss,reb,pos,fuzz,skills,ovr,pot,age,tid,gp,gs,min,usgp,ortg,drtg,obpm,dbpm,ows,dws,vorp,ewa,salary
4253,635,Neemias,Queta,2022,67,62,37,60,37,50,65,39,41,5,45,47,23,29,73,C,2.5691051768605275,"['Di', 'R']",44,58,22,25,15,0,120,18.4,106,115,-4.1,-1.0,0.0,0.1,-0.1,0.1,
4254,635,Neemias,Queta,2023,67,62,37,60,37,50,65,39,41,5,45,47,23,29,73,C,2.5691051768605275,"['Di', 'R']",44,56,23,25,5,0,29,16.1,127,114,-2.6,-0.8,0.1,0.0,0.0,0.1,
4255,635,Neemias,Queta,2024,67,62,37,60,37,50,65,39,41,5,45,47,23,29,73,C,2.5691051768605275,"['Di', 'R']",44,51,24,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,500
4256,636,Damian,Jones,2017,59,51,42,65,38,39,73,45,36,25,42,56,39,41,68,C,1.0504257389711884,['R'],50,64,21,9,10,0,85,13.4,87,105,-7.7,-1.9,-0.1,0.1,-0.2,-0.2,
4257,636,Damian,Jones,2018,59,51,42,65,38,39,73,45,36,25,42,56,39,41,68,C,1.0504257389711884,['R'],50,61,22,9,15,0,89,13.9,99,111,-5.3,-1.8,0.0,0.1,-0.1,-0.2,
4258,636,Damian,Jones,2019,59,51,42,65,38,39,73,45,36,25,42,56,39,41,68,C,1.0504257389711884,['R'],50,58,23,9,24,22,410,11.1,137,109,-0.6,1.7,1.0,0.5,0.3,1.0,
4259,636,Damian,Jones,2020,59,51,42,65,38,39,73,45,36,25,42,56,39,41,68,C,1.0504257389711884,['R'],50,58,24,0,55,27,887,11.4,138,113,-1.6,0.1,2.2,0.6,0.1,2.2,
4260,636,Damian,Jones,2021,59,51,42,65,38,39,73,45,36,25,42,56,39,41,68,C,1.0504257389711884,['R'],50,56,25,23,14,0,94,12.7,100,112,-7.2,1.1,0.0,0.1,-0.1,-0.2,
4261,636,Damian,Jones,2021,59,51,42,65,38,39,73,45,36,25,42,56,39,41,68,C,1.0504257389711884,['R'],50,56,25,13,8,6,112,10.6,158,106,-1.6,1.8,0.4,0.2,0.1,0.4,
4262,636,Damian,Jones,2021,59,51,42,65,38,39,73,45,36,25,42,56,39,41,68,C,1.0504257389711884,['R'],50,56,25,25,17,4,341,12.7,130,115,-1.1,0.5,0.7,0.2,0.1,0.9,
4263,636,Damian,Jones,2022,59,51,42,65,38,39,73,45,36,25,42,56,39,41,68,C,1.0504257389711884,['R'],50,51,26,25,56,15,1017,16.2,128,113,-0.2,0.5,2.4,0.9,0.6,3.9,
4264,636,Damian,Jones,2023,59,51,42,65,38,39,73,45,36,25,42,56,39,41,68,C,1.0504257389711884,['R'],50,50,27,13,22,1,176,13.2,117,110,-2.6,0.7,0.2,0.3,0.0,0.3,
4265,636,Damian,Jones,2023,59,51,42,65,38,39,73,45,36,25,42,56,39,41,68,C,1.0504257389711884,['R'],50,50,27,28,19,0,301,9.3,137,117,-1.7,0.2,0.5,0.2,0.0,0.3,
4266,636,Damian,Jones,2024,59,49,41,64,30,39,72,45,36,25,42,56,39,40,68,C,1.0504257389711884,['R'],48,49,28,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2600
4267,637,Gabe,York,2022,29,23,65,57,46,33,58,60,42,63,29,39,49,40,38,PG,-0.34541301833034793,['3'],38,38,29,11,2,0,21,20.8,101,108,-3.7,2.2,0.0,0.0,0.0,0.0,
4268,637,Gabe,York,2023,29,23,65,57,46,33,58,60,42,63,29,39,49,40,38,PG,-0.34541301833034793,['3'],38,38,30,11,3,0,56,16.4,122,120,-1.7,-1.8,0.1,0.0,0.0,0.0,
4269,637,Gabe,York,2024,29,23,65,57,46,33,58,60,42,63,29,39,49,40,38,PG,-0.34541301833034793,['3'],38,38,31,,,,,,,,,,,,,,
4270,638,Jalen,Wilson,2024,41,42,53,52,41,42,52,43,45,43,37,43,36,38,60,F,0.9790581980440477,[],39,51,23,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,500
4271,639,Amari,Bailey,2024,42,27,67,64,35,40,62,35,37,40,28,24,39,32,46,SG,-0.7834588487067897,[],33,56,20,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,500
4272,640,Kevon,Harris,2023,44,47,49,48,51,48,69,49,38,48,42,48,39,38,56,GF,4.4127403305268835,[],47,51,25,21,34,0,457,13.7,110,115,-3.5,-0.1,0.2,0.4,-0.2,-0.3,
4273,640,Kevon,Harris,2024,44,47,49,48,51,48,69,49,38,48,42,48,39,38,56,GF,4.4127403305268835,[],47,49,26,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,500
4274,641,Jaxson,Robinson,2024,48,37,52,48,25,38,35,62,47,61,30,40,35,42,33,SG,-1.84905596023151,[],37,59,21,,,,,,,,,,,,,,
4275,642,Rodney,McGruder,2017,36,50,54,51,30,34,36,44,63,64,40,54,44,42,55,GF,-0.24850793866243218,['3'],46,51,25,15,78,65,1966,12.3,108,110,-1.8,-0.1,1.2,1.7,0.0,-1.4,
4276,642,Rodney,McGruder,2018,36,50,54,51,30,34,36,44,63,64,40,54,44,42,55,GF,-0.24850793866243218,['3'],46,51,26,15,18,2,299,12.1,124,110,-1.0,-0.4,0.5,0.3,0.1,0.2,
4277,642,Rodney,McGruder,2019,36,50,54,51,30,34,36,44,63,64,40,54,44,42,55,GF,-0.24850793866243218,['3'],46,47,27,15,66,45,1550,15.4,104,111,-2.2,-0.1,0.4,1.6,-0.1,-0.8,
4278,642,Rodney,McGruder,2020,36,50,54,51,30,34,36,44,63,64,40,54,44,42,55,GF,-0.24850793866243218,['3'],46,46,28,12,56,4,871,10.6,100,109,-3.7,0.8,-0.1,1.1,-0.2,-1.7,
4279,642,Rodney,McGruder,2021,36,50,54,51,30,34,36,44,63,64,40,54,44,42,55,GF,-0.24850793866243218,['3'],46,46,29,8,16,2,194,18.1,120,114,0.9,-0.2,0.3,0.2,0.1,0.5,
4280,642,Rodney,McGruder,2022,36,50,54,51,30,34,36,44,63,64,40,54,44,42,55,GF,-0.24850793866243218,['3'],46,46,30,8,51,2,754,14.8,115,116,-0.7,-0.7,0.7,0.4,0.1,0.4,
4281,642,Rodney,McGruder,2023,36,50,54,51,30,34,36,44,63,64,40,54,44,42,55,GF,-0.24850793866243218,['3'],46,46,31,8,32,12,524,14,119,121,-0.8,-0.7,0.5,0.2,0.1,0.1,
4282,642,Rodney,McGruder,2024,36,50,54,51,30,34,36,44,63,64,40,54,44,42,55,GF,-0.24850793866243218,['3'],46,46,32,,,,,,,,,,,,,,
4283,643,Zvonimir,Ivisic,2024,74,46,45,39,28,47,51,30,43,38,26,34,32,29,60,C,-0.9940123969065524,[],37,59,20,,,,,,,,,,,,,,
4284,644,Neoklis,Avdalas,2026,49,36,56,54,33,38,46,40,55,46,25,36,48,44,43,GF,-1.3284459525100212,[],37,57,20,,,,,,,,,,,,,,
4285,645,Brandon,Huntley-Hatfield,2025,59,56,48,46,35,50,56,25,28,20,32,25,33,32,51,PF,0.35854934539490024,[],34,50,21,,,,,,,,,,,,,,
4286,646,Thanasis,Antetokounmpo,2024,52,60,44,60,26,42,72,37,39,16,48,48,30,43,63,F,0.8724491816500392,[],44,44,31,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2000
4287,647,Brandon,Williams,2022,29,36,60,52,47,46,63,41,55,59,35,41,52,52,57,PG,-1.460887271277927,[],43,59,22,24,24,16,640,25.9,96,118,-2.6,-3.1,-0.7,0.2,-0.6,0.0,
4288,647,Brandon,Williams,2023,29,36,60,52,47,46,63,41,55,59,35,41,52,52,57,PG,-1.460887271277927,[],43,55,23,,,,,,,,,,,,,,
4289,647,Brandon,Williams,2024,29,36,60,52,47,46,63,41,55,59,35,41,52,52,57,PG,-1.460887271277927,[],43,55,24,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,500
4290,648,Kennedy,Chandler,2023,30,28,63,64,26,30,50,59,41,39,33,30,47,46,41,PG,-1.9730632422048742,[],33,51,20,14,36,0,281,15.8,101,112,-3.3,0.6,-0.1,0.4,0.0,-0.1,
4291,648,Kennedy,Chandler,2024,30,28,63,64,26,30,50,59,41,39,33,30,47,46,41,PG,-1.9730632422048742,[],33,50,21,,,,,,,,,,,,,,
4292,649,Kobe,Bryant,1997,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,92,19,13,71,6,1103,24.7,101,105,-0.2,0.1,0.5,1.3,0.5,2.1,
4293,649,Kobe,Bryant,1998,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,87,20,13,79,1,2056,27.2,110,106,2.2,-0.8,4.5,1.8,1.8,8.2,
4294,649,Kobe,Bryant,1999,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,88,21,13,50,50,1896,25.3,106,104,2.1,-0.1,3.7,1.5,1.9,7.9,
4295,649,Kobe,Bryant,2000,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,82,22,13,66,62,2524,26.8,110,98,3.5,1.6,6.1,4.5,4.5,14.1,
4296,649,Kobe,Bryant,2001,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,80,23,13,68,68,2783,31.8,112,105,5.1,-0.3,9.2,2.2,4.7,19.4,
4297,649,Kobe,Bryant,2002,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,80,24,13,80,80,3063,30.4,112,103,4.3,0.3,8.9,3.8,5.2,19.4,
4298,649,Kobe,Bryant,2003,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,78,25,13,82,82,3401,32.9,111,103,6.3,0.7,11.0,4.0,7.7,26.6,
4299,649,Kobe,Bryant,2004,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,26,13,65,64,2447,29.1,112,102,5.1,0.5,7.8,3.0,4.7,16.1,
4300,649,Kobe,Bryant,2005,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,27,13,66,66,2689,31.7,111,111,5.7,-0.8,7.1,1.0,4.7,17.1,
4301,649,Kobe,Bryant,2006,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,28,13,80,80,3277,38.7,114,105,7.4,0.2,11.6,3.7,8.0,28.5,
4302,649,Kobe,Bryant,2007,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,29,13,77,77,3140,33.6,115,109,6.4,-0.5,10.8,2.2,6.1,24.4,
4303,649,Kobe,Bryant,2008,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,30,13,82,82,3192,31.4,115,105,5.2,0.6,9.5,4.3,6.3,21.8,
4304,649,Kobe,Bryant,2009,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,31,13,82,82,2960,32.2,115,106,5.6,0.3,8.6,4.0,5.9,20.5,
4305,649,Kobe,Bryant,2010,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,32,13,73,73,2835,32.3,109,104,3.9,0.2,5.4,4.0,4.4,16.1,
4306,649,Kobe,Bryant,2011,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,33,13,82,82,2779,35.1,111,105,5.4,-0.2,6.8,3.5,5.0,18.5,
4307,649,Kobe,Bryant,2012,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,34,13,58,58,2232,35.7,105,106,4.2,-0.9,4.2,2.0,2.9,12.7,
4308,649,Kobe,Bryant,2013,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,35,13,78,78,3013,31.9,112,107,4.7,-0.1,8.4,2.6,5.0,18.7,
4309,649,Kobe,Bryant,2014,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,36,13,6,6,177,28.7,84,111,-3.1,-2.1,-0.5,0.1,-0.1,0.0,
4310,649,Kobe,Bryant,2015,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,37,13,35,35,1207,34.9,96,110,2.0,-1.7,-0.4,0.6,0.7,4.3,
4311,649,Kobe,Bryant,2016,50,69,80,85,72,79,95,65,85,50,64,77,59,42,66,SG,-1.4698697855114695,"['A', 'B', 'Di', 'Dp', 'Po', 'V']",75,75,38,13,66,66,1863,32.2,95,113,0.9,-2.4,-0.9,0.5,0.2,4.1,
4312,650,Jeff,Dowtin,2022,33,34,57,50,28,30,44,40,47,52,41,58,52,47,45,PG,1.7984395255660992,[],43,51,25,9,4,0,28,10.9,108,108,-4.3,0.7,0.0,0.0,0.0,0.0,
4313,650,Jeff,Dowtin,2022,33,34,57,50,28,30,44,40,47,52,41,58,52,47,45,PG,1.7984395255660992,[],43,51,25,16,1,0,3,14.2,0,121,-15.7,-6.9,0.0,0.0,0.0,0.0,
4314,650,Jeff,Dowtin,2022,33,34,57,50,28,30,44,40,47,52,41,58,52,47,45,PG,1.7984395255660992,[],43,51,25,21,4,0,77,13.4,84,113,-5.8,0.1,-0.1,0.1,-0.1,-0.2,
4315,650,Jeff,Dowtin,2023,33,34,57,50,28,30,44,40,47,52,41,58,52,47,45,PG,1.7984395255660992,[],43,47,26,27,25,0,259,10.9,118,117,-2.8,0.9,0.2,0.2,0.0,-0.1,
4316,650,Jeff,Dowtin,2024,33,34,57,50,28,30,44,40,47,52,41,58,52,47,45,PG,1.7984395255660992,[],43,44,27,,,,,,,,,,,,,,
4317,651,Jan,Vide,2026,39,47,60,48,30,50,60,50,48,29,23,34,54,40,52,G,-1.4232948531046354,[],35,53,21,,,,,,,,,,,,,,
4318,652,Oscar,Robertson,1961,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,82,22,25,71,0,3032,0,0,0,0.0,0.0,13.0,0.2,0.0,22.5,
4319,652,Oscar,Robertson,1962,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,82,23,25,79,0,3503,0,0,0,0.0,0.0,13.4,2.2,0.0,26.1,
4320,652,Oscar,Robertson,1963,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,76,24,25,80,0,3521,0,0,0,0.0,0.0,14.1,2.7,0.0,23.8,
4321,652,Oscar,Robertson,1964,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,76,25,25,79,0,3559,0,0,0,0.0,0.0,16.2,4.4,0.0,29.4,
4322,652,Oscar,Robertson,1965,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,75,26,25,75,0,3421,0,0,0,0.0,0.0,14.3,2.7,0.0,26.7,
4323,652,Oscar,Robertson,1966,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,74,27,25,76,0,3493,0,0,0,0.0,0.0,13.6,3.3,0.0,24.7,
4324,652,Oscar,Robertson,1967,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,74,28,25,79,0,3468,0,0,0,0.0,0.0,14.7,2.7,0.0,25.0,
4325,652,Oscar,Robertson,1968,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,74,29,25,65,0,2765,0,0,0,0.0,0.0,11.5,0.8,0.0,18.7,
4326,652,Oscar,Robertson,1969,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,74,30,25,79,0,3461,0,0,0,0.0,0.0,12.2,0.7,0.0,18.6,
4327,652,Oscar,Robertson,1970,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,74,31,25,69,0,2865,0,0,0,0.0,0.0,8.7,2.7,0.0,15.0,
4328,652,Oscar,Robertson,1971,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,74,32,16,81,0,3194,0,0,0,0.0,0.0,8.4,4.0,0.0,13.7,
4329,652,Oscar,Robertson,1972,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,74,33,16,64,0,2390,0,0,0,0.0,0.0,4.7,3.6,0.0,9.4,
4330,652,Oscar,Robertson,1973,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,74,34,16,73,0,2737,0,0,0,0.0,0.0,3.9,4.6,0.0,8.4,
4331,652,Oscar,Robertson,1974,45,63,73,68,79,58,67,65,71,55,65,75,76,72,79,PG,0.6806532990896067,"['A', 'B', 'Di', 'Dp', 'Ps', 'R', 'V']",74,74,35,16,70,0,2477,0,0,98,0.2,-0.3,3.2,2.6,1.2,3.9,
4332,653,Charlie,Brown Jr.,2020,48,25,55,56,39,26,58,23,55,47,29,42,40,34,23,SG,-2.0252711341832703,[],36,52,22,0,10,0,40,25.1,93,114,-1.1,-1.4,0.0,0.0,0.0,0.0,
4333,653,Charlie,Brown Jr.,2021,48,25,55,56,39,26,58,23,55,47,29,42,40,34,23,SG,-2.0252711341832703,[],36,50,23,20,9,1,152,14.9,88,116,-7.8,-1.2,-0.2,0.1,-0.3,-0.5,
4334,653,Charlie,Brown Jr.,2022,48,25,55,56,39,26,58,23,55,47,29,42,40,34,23,SG,-2.0252711341832703,[],36,47,24,6,3,0,15,15,56,96,-7.7,5.1,-0.1,0.0,0.0,0.0,
4335,653,Charlie,Brown Jr.,2022,48,25,55,56,39,26,58,23,55,47,29,42,40,34,23,SG,-2.0252711341832703,[],36,47,24,22,19,2,162,12,92,110,-5.0,-0.1,-0.1,0.2,-0.1,-0.3,
4336,653,Charlie,Brown Jr.,2023,48,25,55,56,39,26,58,23,55,47,29,42,40,34,23,SG,-2.0252711341832703,[],36,43,25,,,,,,,,,,,,,,
4337,653,Charlie,Brown Jr.,2024,48,25,55,56,39,26,58,52,55,47,34,46,40,34,38,SG,-2.0252711341832703,[],40,44,26,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,500
4338,654,Ryan,Dunn,2024,52,44,71,75,20,24,45,40,33,28,45,33,36,28,62,SG,4.863963413137096,"['A', 'Dp']",43,60,21,,,,,,,,,,,,,,
4339,655,P.J.,Dozier,2018,44,44,58,50,34,52,53,50,43,50,42,41,48,43,65,GF,1.5323443176077869,[],46,63,21,20,2,0,3,42.9,59,107,-17.7,-2.7,0.0,0.0,0.0,0.0,
4340,655,P.J.,Dozier,2019,44,44,58,50,34,52,53,50,43,50,42,41,48,43,65,GF,1.5323443176077869,[],46,60,22,1,6,0,51,18.5,112,107,-1.3,-0.6,0.1,0.1,0.0,0.1,
4341,655,P.J.,Dozier,2020,44,44,58,50,34,52,53,50,43,50,42,41,48,43,65,GF,1.5323443176077869,[],46,57,23,7,29,0,412,20.8,102,112,-2.6,-1.3,0.0,0.4,-0.2,0.2,
4342,655,P.J.,Dozier,2021,44,44,58,50,34,52,53,50,43,50,42,41,48,43,65,GF,1.5323443176077869,[],46,57,24,7,50,6,1088,17.2,104,113,-2.2,-0.8,0.1,1.1,-0.3,-0.1,
4343,655,P.J.,Dozier,2022,44,44,58,50,34,52,53,50,43,50,42,41,48,43,65,GF,1.5323443176077869,[],46,52,25,7,18,0,340,15.2,100,112,-3.0,1.0,-0.1,0.4,0.0,-0.3,
4344,655,P.J.,Dozier,2023,44,44,58,55,30,48,53,50,49,50,42,46,48,43,65,GF,1.5323443176077869,[],47,52,26,25,16,0,79,20.6,76,111,-8.9,0.9,-0.3,0.1,-0.1,-0.2,
4345,655,P.J.,Dozier,2024,44,44,58,55,30,48,53,50,49,50,42,46,48,43,65,GF,1.5323443176077869,[],47,49,27,,,,,,,,,,,,,,
4346,656,Chimezie,Metu,2019,60,40,53,40,18,43,64,51,67,37,54,59,31,39,82,FC,0.5196025135181616,['R'],52,64,22,26,29,0,145,24.4,79,109,-7.3,-1.4,-0.5,0.2,-0.2,-0.4,
4347,656,Chimezie,Metu,2020,60,40,53,40,18,43,64,51,67,37,54,59,31,39,82,FC,0.5196025135181616,['R'],52,61,23,26,18,0,105,23.7,113,110,1.9,-0.1,0.2,0.1,0.1,0.6,
4348,656,Chimezie,Metu,2021,60,40,53,40,18,43,64,51,67,37,54,59,31,39,82,FC,0.5196025135181616,['R'],52,60,24,25,36,6,488,20,109,116,-2.3,-1.7,0.3,0.3,-0.2,0.9,
4349,656,Chimezie,Metu,2022,60,40,53,40,18,43,64,51,67,37,54,59,31,39,82,FC,0.5196025135181616,['R'],52,56,25,25,60,20,1279,18.5,104,111,-1.6,0.1,0.1,1.4,0.2,1.8,
4350,656,Chimezie,Metu,2023,60,40,53,40,18,43,64,51,67,37,54,59,31,39,82,FC,0.5196025135181616,['R'],52,54,26,25,66,0,689,17.6,124,113,-0.3,0.2,1.2,0.8,0.3,2.3,
4351,656,Chimezie,Metu,2024,60,39,52,38,18,42,63,51,65,37,54,58,30,38,81,FC,0.5196025135181616,['R'],51,54,27,,,,,,,,,,,,,,
4352,657,Trevelin,Queen,2022,44,38,60,42,45,37,61,47,52,51,40,57,39,33,50,SG,-1.8518661437040604,[],47,55,25,10,10,0,74,23.9,109,114,2.7,-0.8,0.1,0.1,0.1,0.3,
4353,657,Trevelin,Queen,2023,44,38,60,42,45,37,61,47,52,51,40,57,39,33,50,SG,-1.8518661437040604,[],47,50,26,11,7,0,70,22.9,78,116,-5.6,-1.5,-0.3,0.1,-0.1,-0.2,
4354,657,Trevelin,Queen,2024,44,38,60,42,45,37,61,47,52,51,40,57,39,33,50,SG,-1.8518661437040604,[],47,49,27,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,500
4355,658,Taze,Moore,2024,41,32,44,47,32,24,51,57,42,41,42,44,42,50,37,GF,0.8786860507315943,[],37,42,25,,,,,,,,,,,,,,
4356,659,Joe,Dumars,1986,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,70,23,8,82,45,1957,17.2,109,112,-0.3,-0.8,2.2,1.0,0.4,2.3,
4357,659,Joe,Dumars,1987,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,65,24,8,79,75,2439,17.1,107,109,-1.1,0.0,2.0,2.2,0.6,1.7,
4358,659,Joe,Dumars,1988,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,66,25,8,82,82,2732,19.3,109,108,0.3,0.3,3.2,2.7,1.8,4.3,
4359,659,Joe,Dumars,1989,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,65,26,8,69,67,2408,21.6,114,109,2.2,-0.2,4.8,2.2,2.4,7.5,
4360,659,Joe,Dumars,1990,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,61,27,8,75,71,2578,22.5,116,107,1.9,0.3,5.8,3.0,2.7,8.6,
4361,659,Joe,Dumars,1991,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,61,28,8,80,80,3046,24,115,108,2.6,0.1,6.8,3.1,3.6,11.4,
4362,659,Joe,Dumars,1992,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,61,29,8,82,82,3192,23.6,113,110,1.3,-0.5,5.7,2.5,2.2,7.8,
4363,659,Joe,Dumars,1993,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,61,30,8,77,77,3094,24.5,118,113,2.9,-0.7,7.8,1.3,3.2,10.9,
4364,659,Joe,Dumars,1994,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,61,31,8,69,69,2591,24,110,115,2.3,-2.0,4.6,-0.1,1.5,7.3,
4365,659,Joe,Dumars,1995,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,61,32,8,67,67,2544,23.6,105,117,0.5,-2.9,1.8,-0.1,-0.3,4.3,
4366,659,Joe,Dumars,1996,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,61,33,8,67,40,2193,17,118,110,1.7,-0.5,4.3,1.7,1.7,3.5,
4367,659,Joe,Dumars,1997,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,61,34,8,79,79,2923,18.9,119,110,2.6,-1.0,6.8,2.0,2.7,7.4,
4368,659,Joe,Dumars,1998,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,61,35,8,72,72,2326,18.9,115,109,2.3,-1.3,4.8,1.2,1.7,4.4,
4369,659,Joe,Dumars,1999,34,50,57,61,68,41,57,65,55,58,62,57,64,58,59,SG,-3.9269701200188707,[],61,61,36,8,38,38,1116,18.3,114,106,3.2,-1.5,2.6,0.6,1.1,2.6,
4370,660,Lou,Williams,2006,26,23,60,53,40,55,72,70,75,60,33,60,60,53,68,G,-1.786874765982057,[],48,67,19,22,30,0,145,22.2,87,109,-4.9,-1.4,-0.2,0.1,-0.2,-0.2,
4371,660,Lou,Williams,2007,26,23,60,53,40,55,72,70,75,60,33,60,60,53,68,G,-1.786874765982057,[],48,68,20,22,61,0,688,20,105,109,0.3,-0.7,0.6,0.5,0.3,1.2,
